id,movie_name,time,year,nation,director,company,grade,actor1,actor2,actor3,poster_url,link_url,user_rating,genre_id
452,송 원,88,20150401,미국,케이트 베커-플로이랜드,(주)박수엔터테인먼트,15세이상관람가,321,658,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1091/109169_P10_111050.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=109169,6.27,4
453,장수상회,112,20150409,한국,강제규,(주)빅픽쳐,12세이상관람가,322,659,789,https://ssl.pstatic.net/imgmovie/mdi/mit110/1201/120125_P48_140403.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=120125,8.87,5
454,런 올 나이트,115,20150319,미국,자움 콜렛 세라,워너브러더스 코리아(주),청소년관람불가,54,660,941,https://ssl.pstatic.net/imgmovie/mdi/mit110/1189/118903_P02_135714.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=118903,7.86,13
455,살인의뢰,102,20150312,한국,손용호,(주)미인픽쳐스,청소년관람불가,323,661,932,https://ssl.pstatic.net/imgmovie/mdi/mit110/1229/122916_P76_153405.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=122916,6.72,8
456,연평해전,130,20150624,한국,김학순,(주)로제타시네마,12세이상관람가,324,506,942,https://ssl.pstatic.net/imgmovie/mdi/mit110/1022/102272_P94_095006.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=102272,9,4
457,극비수사,107,20150618,한국,곽경택,(주)제이콘컴퍼니,15세이상관람가,136,154,854,https://ssl.pstatic.net/imgmovie/mdi/mit110/1221/122120_P14_102828.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=122120,8.09,4
458,쥬라기 월드,124,20150611,미국,콜린 트레보로우,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,325,662,353,https://ssl.pstatic.net/imgmovie/mdi/mit110/1542/154285_P41_135031.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154285,8.01,13
459,소수의견,126,20150624,한국,김성제,(주)하리마오픽쳐스,15세이상관람가,225,154,371,https://ssl.pstatic.net/imgmovie/mdi/mit110/0948/94897_P35_154322.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94897,7.96,4
460,19곰 테드 2,115,20150625,미국,세스 맥팔레인,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,255,663,153,https://ssl.pstatic.net/imgmovie/mdi/mit110/1044/104426_P34_112925.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=104426,7.35,16
461,나의 절친 악당들,109,20150625,한국,임상수,휠므빠말주식회사,청소년관람불가,94,664,596,https://ssl.pstatic.net/imgmovie/mdi/mit110/1159/115981_P11_104706.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=115981,4.82,8
462,심야식당,120,20150618,일본,마츠오카 조지,(주)영화사 진진,12세이상관람가,326,582,943,https://ssl.pstatic.net/imgmovie/mdi/mit110/1560/156091_P11_152424.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=156091,8.59,4
463,데모닉,83,20150625,미국,윌 캐논,(주)와우픽쳐스,15세이상관람가,327,665,944,https://ssl.pstatic.net/imgmovie/mdi/mit110/1772/177219_P01_152029.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177219,5.25,2
464,경성학교: 사라진 소녀들,99,20150618,한국,이해영,청년필름(주),15세이상관람가,328,666,945,https://ssl.pstatic.net/imgmovie/mdi/mit110/1120/112039_P13_102153.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=112039,6.13,7
465,매드 맥스: 분노의 도로,120,20150514,미국,조지 밀러,워너브러더스 코리아(주),15세이상관람가,329,667,269,https://ssl.pstatic.net/imgmovie/mdi/mit110/0777/77768_P83_104913.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=77768,8.77,13
466,사도,125,20150916,한국,이준익,(주)타이거픽쳐스,12세이상관람가,196,668,946,https://ssl.pstatic.net/imgmovie/mdi/mit110/1638/163846_P01_154334.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=163846,5.93,9
467,탐정 : 더 비기닝,119,20150924,한국,김정훈,(주)크리픽쳐스,15세이상관람가,78,537,947,https://ssl.pstatic.net/imgmovie/mdi/mit110/1242/124201_P19_095209.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=124201,8.47,16
468,인턴,121,20150924,미국,낸시 마이어스,워너브러더스 코리아(주),12세이상관람가,321,236,948,,https://movie.naver.com/movie/bi/mi/basic.nhn?code=155649,0,16
469,메이즈 러너: 스코치 트라이얼,131,20150916,미국,웨스 볼,이십세기폭스코리아(주),12세이상관람가,306,669,642,https://ssl.pstatic.net/imgmovie/mdi/mit110/1294/129408_P39_121735.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129408,8.07,13
470,베테랑,123,20150805,한국,류승완,(주)외유내강,15세이상관람가,12,668,154,https://ssl.pstatic.net/imgmovie/mdi/mit110/1818/181816_P01_161349.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181816,0,13
471,서부전선,111,20150924,한국,천성일,(주)하리마오픽쳐스,12세이상관람가,1,670,949,https://ssl.pstatic.net/imgmovie/mdi/mit110/1746/174616_P01_173053.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174616,0,15
472,주온: 더 파이널,90,20151001,일본,오치아이 마사유키,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,330,671,950,https://ssl.pstatic.net/imgmovie/mdi/mit110/1400/140015_P00_134211.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=140015,4.19,2
473,에베레스트,121,20150924,미국,발타자르 코루마쿠르,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,331,390,81,https://ssl.pstatic.net/imgmovie/mdi/mit110/1780/178088_P01_110218.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=178088,0,14
474,대니 콜린스,106,20150930,미국,댄 포겔맨,(주)나이너스엔터테인먼트,15세이상관람가,288,672,951,https://ssl.pstatic.net/imgmovie/mdi/mit110/1152/115296_P21_105414.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=115296,8.79,4
475,뮨: 달의 요정,85,20150924,프랑스,알렉상드르 헤보얀,씨네그루(주)다우기술,전체관람가,332,587,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1401/140139_P02_135617.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=140139,8.37,12
476,히말라야,127,20151216,한국,이석훈,(주)제이케이필름,12세이상관람가,12,673,857,https://ssl.pstatic.net/imgmovie/mdi/mit110/1777/177702_P01_101323.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177702,0,4
477,내부자들: 디 오리지널,180,20151231,한국,우민호,(유)내부자들 문화전문회사,청소년관람불가,333,43,98,https://ssl.pstatic.net/imgmovie/mdi/mit110/1470/147001_P01_200343.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=147001,9.04,8
478,스타워즈: 깨어난 포스,135,20151217,미국,J.J. 에이브럼스,월트디즈니컴퍼니코리아(주),12세이상관람가,292,380,718,https://ssl.pstatic.net/imgmovie/mdi/mit110/1495/149531_P01_181616.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=149531,1,13
479,조선마술사,122,20151230,한국,김대승,위더스필름(주),12세이상관람가,334,674,715,https://ssl.pstatic.net/imgmovie/mdi/mit110/1307/130786_P43_110338.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=130786,6.59,4
480,몬스터 호텔 2,89,20151224,미국,젠디 타타코브스키,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,335,675,952,https://ssl.pstatic.net/imgmovie/mdi/mit110/1225/122596_P13_184705.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=122596,8.59,12
481,대호,139,20151216,한국,박훈정,(주)사나이픽처스,12세이상관람가,6,676,126,https://ssl.pstatic.net/imgmovie/mdi/mit110/1637/163784_P01_135156.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=163784,0,9
482,어린왕자,106,20151223,프랑스,마크 오스본,씨네그루(주)다우기술,전체관람가,210,294,953,https://ssl.pstatic.net/imgmovie/mdi/mit110/1142/114265_P77_121252.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=114265,8.65,12
483,라스트 위치 헌터,106,20151230,미국,브렉 에이즈너,TCO(주)더콘텐츠온,15세이상관람가,317,410,954,https://ssl.pstatic.net/imgmovie/mdi/mit110/1283/128392_P30_180539.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=128392,6.72,13
484,포켓몬 더 무비 XY 후파: 광륜의 초마신,79,20151223,일본,유야마 쿠니히코,(주)이수C&E,전체관람가,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1370/137010_P22_113749.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137010,8.74,12
485,뽀로로 극장판 컴퓨터 왕국 대모험,62,20151210,한국,박영균,(주)오콘,전체관람가,116,677,955,https://ssl.pstatic.net/imgmovie/mdi/mit110/1432/143253_P22_114114.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143253,8.8,12
486,배트맨 대 슈퍼맨: 저스티스의 시작,151,20160324,미국,잭 스나이더,워너브러더스 코리아(주),12세이상관람가,278,623,529,https://ssl.pstatic.net/imgmovie/mdi/mit110/1099/109960_P40_151903.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=109960,6.85,13
487,주토피아,108,20160217,미국,바이론 하워드,월트디즈니컴퍼니코리아(주),전체관람가,336,678,956,https://ssl.pstatic.net/imgmovie/mdi/mit110/1308/130850_P23_141447.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=130850,9.35,12
488,대배우,108,20160330,한국,석민우,주식회사 영화사다,12세이상관람가,337,679,949,https://ssl.pstatic.net/imgmovie/mdi/mit110/1368/136824_P37_140753.JPG,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136824,5.75,16
489,미스컨덕트,105,20160330,미국,시모사와 신타로,(주)박수엔터테인먼트,15세이상관람가,288,680,223,https://ssl.pstatic.net/imgmovie/mdi/mit110/1377/137709_P01_095022.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137709,6.28,8
490,포레스트: 죽음의 숲,93,20160330,미국,제이슨 자다,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,338,681,957,https://ssl.pstatic.net/imgmovie/mdi/mit110/1254/125436_P15_135528.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=125436,5.05,2
491,글로리데이,92,20160324,한국,최정열,(주)보리픽쳐스,15세이상관람가,339,682,404,https://ssl.pstatic.net/imgmovie/mdi/mit110/1210/121061_P18_110022.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=121061,7.9,4
492,부활,107,20160317,미국,케빈 레이놀즈,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,340,683,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1831/183103_P02_101210.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183103,10,4
493,나의 그리스식 웨딩 2,94,20160330,미국,커크 존스,(주)이수C&E,15세이상관람가,341,684,958,https://ssl.pstatic.net/imgmovie/mdi/mit110/1379/137987_P11_175125.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137987,7.35,16
494,귀향,127,20160224,한국,조정래,주식회사 제이오엔터테인먼트코리아,15세이상관람가,342,685,959,https://ssl.pstatic.net/imgmovie/mdi/mit110/1671/167108_P02_113945.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167108,7.85,4
495,마음이 외치고 싶어해,119,20160330,일본,나가이 타츠유키,스튜디오 프로그레시브 인큐베이터,12세이상관람가,343,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1598/159853_P15_134231.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159853,7.28,12
496,굿바이 싱글,119,20160629,한국,김태곤,호두앤유 엔터테인먼트(주),15세이상관람가,53,395,960,https://ssl.pstatic.net/imgmovie/mdi/mit110/1397/139700_P09_183031.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=139700,8.09,16
497,레전드 오브 타잔,109,20160629,미국,데이빗 예이츠,워너브러더스 코리아(주),12세이상관람가,344,686,902,https://ssl.pstatic.net/imgmovie/mdi/mit110/1207/120791_P04_133802.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=120791,7.65,13
498,사냥,92,20160629,한국,이우철,(주)빅스톤픽쳐스,15세이상관람가,345,392,961,,https://movie.naver.com/movie/bi/mi/basic.nhn?code=173182,0,13
499,인디펜던스 데이 : 리써전스,119,20160622,미국,롤랜드 에머리히,이십세기폭스코리아(주),12세이상관람가,346,687,896,https://ssl.pstatic.net/imgmovie/mdi/mit110/0748/74866_P41_131759.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74866,7.27,13
500,컨저링 2,131,20160609,미국,제임스 완,워너브러더스 코리아(주),15세이상관람가,283,621,962,https://ssl.pstatic.net/imgmovie/mdi/mit110/1142/114282_P07_150453.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=114282,8.23,2
501,특별수사: 사형수의 편지,120,20160616,한국,권종관,(주)콘텐츠케이,15세이상관람가,198,126,537,https://ssl.pstatic.net/imgmovie/mdi/mit110/1307/130720_P149_102001.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=130720,8.3,8
502,아가씨,144,20160601,한국,박찬욱,유한회사 아가씨에프에스,청소년관람불가,347,388,122,https://ssl.pstatic.net/imgmovie/mdi/mit110/1806/180633_P01_135806.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=180633,7.67,11
503,정글북,105,20160609,미국,존 파브로,월트디즈니컴퍼니코리아(주),12세이상관람가,348,688,362,https://ssl.pstatic.net/imgmovie/mdi/mit110/1273/127394_P01_144602.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=127394,7.34,14
504,미 비포 유,110,20160601,미국,테아 샤록,워너브러더스 코리아(주),12세이상관람가,349,689,963,https://ssl.pstatic.net/imgmovie/mdi/mit110/1379/137915_P04_112657.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137915,8.49,5
505,500일의 썸머,95,20100121,미국,마크 웹,스네이크 프리뷰,15세이상관람가,350,516,964,https://ssl.pstatic.net/imgmovie/mdi/mit110/0531/53152_P36_140212.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53152,8.41,4
506,아수라,132,20160928,한국,김성수,(주)사나이픽처스,청소년관람불가,106,690,12,https://ssl.pstatic.net/imgmovie/mdi/mit110/1730/173030_P01_154720.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=173030,10,8
507,미스 페레그린과 이상한 아이들의 집,126,20160928,미국,팀 버튼,이십세기폭스코리아(주),12세이상관람가,351,263,628,https://ssl.pstatic.net/imgmovie/mdi/mit110/1293/129383_P08_121150.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129383,8.45,7
508,브리짓 존스의 베이비,122,20160928,미국,샤론 맥과이어,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,41,217,965,https://ssl.pstatic.net/imgmovie/mdi/mit110/1434/143456_P15_170201.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143456,8.84,16
509,설리: 허드슨강의 기적,95,20160928,미국,클린트 이스트우드,워너브러더스 코리아(주),12세이상관람가,40,220,966,https://ssl.pstatic.net/imgmovie/mdi/mit110/1434/143495_P20_172313.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143495,9.14,4
510,밀정,139,20160907,한국,김지운,(주)다크서클픽쳐스,15세이상관람가,196,291,398,https://ssl.pstatic.net/imgmovie/mdi/mit110/1379/137952_P30_161446.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137952,8.42,13
511,벤허,123,20160914,미국,티무르 베크맘베토브,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,352,691,811,https://ssl.pstatic.net/imgmovie/mdi/mit110/1254/125468_P11_175408.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=125468,8.26,14
512,피터와 드래곤,102,20160928,미국,데이빗 로워리,월트디즈니컴퍼니코리아(주),전체관람가,353,692,967,https://ssl.pstatic.net/imgmovie/mdi/mit110/1348/134847_P24_135030.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134847,8.24,14
513,맨 인 더 다크,88,20161005,미국,페드 알바레즈,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,354,693,968,https://ssl.pstatic.net/imgmovie/mdi/mit110/1449/144944_P10_153743.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144944,7.94,11
514,바다 탐험대 옥토넛 시즌4: 늪지탐험선K,57,20160928,영국,다라 오코넬,와이드 릴리즈(주),전체관람가,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1495/149505_P20_181604.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=149505,8.54,12
515,백설공주 : 사라진 아빠를 찾아서,75,20160929,중국,벤 차오,예지림엔터테인먼트,전체관람가,355,694,372,https://ssl.pstatic.net/imgmovie/mdi/mit110/1541/154133_P13_170515.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=154133,7.37,12
516,마스터,142,20161221,한국,조의석,영화사 집,15세이상관람가,43,99,314,https://ssl.pstatic.net/imgmovie/mdi/mit110/1851/185172_P01_143840.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185172,0,13
517,로그 원: 스타워즈 스토리,133,20161228,미국,가렛 에드워즈,월트디즈니컴퍼니코리아 유한책임회사,12세이상관람가,356,695,969,https://ssl.pstatic.net/imgmovie/mdi/mit110/1368/136868_P75_101138.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136868,8.45,13
518,씽,107,20161221,미국,가스 제닝스,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,316,243,362,https://ssl.pstatic.net/imgmovie/mdi/mit110/1714/171456_P01_100845.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171456,5,12
519,판도라,135,20161207,한국,박정우,(주)씨에이씨엔터테인먼트,12세이상관람가,194,446,970,,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183771,0,4
520,라라랜드,127,20161207,미국,데이미언 셔젤,판씨네마(주),12세이상관람가,357,696,971,https://ssl.pstatic.net/imgmovie/mdi/mit110/1349/134963_P15_094953.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134963,8.59,4
521,너의 이름은.,106,20170104,일본,신카이 마코토,메가박스중앙(주)플러스엠,12세이상관람가,358,697,972,https://ssl.pstatic.net/imgmovie/mdi/mit110/1501/150198_P60_142006.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=150198,8.75,12
522,루돌프와 많이있어,88,20161228,일본,유야마 쿠니히코,씨제이이앤엠(주),전체관람가,359,698,711,https://ssl.pstatic.net/imgmovie/mdi/mit110/1539/153951_P12_173319.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=153951,8.79,12
523,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,94,20161222,일본,유야마 쿠니히코,(주)이수C&E,전체관람가,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1522/152265_P14_102117.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152265,8.74,12
524,"당신, 거기 있어줄래요",110,20161214,한국,홍지영,(주)수필름,12세이상관람가,136,699,973,https://ssl.pstatic.net/imgmovie/mdi/mit110/1452/145292_P58_104615.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=145292,8.69,17
525,극장판 도라에몽: 신 진구의 버스 오브 재팬,103,20161221,일본,야쿠와 신노스케,(주)넥스트엔터테인먼트월드(NEW),전체관람가,360,700,974,https://ssl.pstatic.net/imgmovie/mdi/mit110/1416/141675_P16_110043.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=141675,9.02,12
526,미녀와 야수,129,20170316,미국,빌 콘돈,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,361,701,975,https://ssl.pstatic.net/imgmovie/mdi/mit110/1368/136872_P12_113639.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136872,8.79,5
527,프리즌,124,20170323,한국,나현,(주)큐로홀딩스,청소년관람불가,267,8,976,https://ssl.pstatic.net/imgmovie/mdi/mit110/1684/168463_P01_112520.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=168463,3.5,8
528,공각기동대 : 고스트 인 더 쉘,106,20170329,미국,루퍼트 샌더스,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,362,702,977,https://ssl.pstatic.net/imgmovie/mdi/mit110/1348/134838_P39_143607.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134838,6.95,18
529,원라인,131,20170329,한국,양경모,(주)미인픽쳐스,15세이상관람가,363,506,978,https://ssl.pstatic.net/imgmovie/mdi/mit110/1426/142699_P12_113725.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=142699,8.17,8
530,히든 피겨스,126,20170323,미국,데오도르 멜피,이십세기폭스코리아(주),12세이상관람가,364,703,298,https://ssl.pstatic.net/imgmovie/mdi/mit110/1470/147092_P24_100554.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=147092,9.35,4
531,보통사람,121,20170323,한국,김봉한,(주)트리니티엔터테인먼트,15세이상관람가,365,425,126,https://ssl.pstatic.net/imgmovie/mdi/mit110/1523/152331_P21_102858.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152331,7.95,4
532,데스노트: 더 뉴 월드,134,20170329,일본,사토 신스케,(주)디스테이션,15세이상관람가,366,704,979,https://ssl.pstatic.net/imgmovie/mdi/mit110/1423/142324_P03_111637.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=142324,4.98,8
533,미스 슬로운,132,20170329,미국,존 매든,(주)메인타이틀픽쳐스,15세이상관람가,367,705,980,https://ssl.pstatic.net/imgmovie/mdi/mit110/1426/142632_P36_104817.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=142632,9.3,4
534,아기돼지 3형제와 매직램프,78,20170323,중국,유위,(주)팝엔터테인먼트,전체관람가,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1607/160720_P15_113640.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=160720,7.02,12
535,밤의 해변에서 혼자,100,20170323,한국,홍상수,(주)영화제작전원사,청소년관람불가,347,155,981,https://ssl.pstatic.net/imgmovie/mdi/mit110/1564/156465_P02_105120.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=156465,5.66,4
536,박열,128,20170628,한국,이준익,(유)박열문화전문회사,12세이상관람가,368,706,982,https://ssl.pstatic.net/imgmovie/mdi/mit110/1557/155716_P43_142233.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=155716,8.09,4
537,트랜스포머: 최후의 기사,150,20170621,미국,마이클 베이,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,255,680,983,https://ssl.pstatic.net/imgmovie/mdi/mit110/1236/123630_P39_100640.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=123630,6.29,13
538,리얼,137,20170628,한국,이사랑,(주)코브픽쳐스,청소년관람불가,277,537,984,https://ssl.pstatic.net/imgmovie/mdi/mit110/1847/184700_P01_111349.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184700,0,13
539,옥자,120,20170629,미국,봉준호,플랜 비 엔터테인먼트,12세이상관람가,369,420,985,https://ssl.pstatic.net/imgmovie/mdi/mit110/1434/143435_P166_181445.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143435,8.45,14
540,미이라,110,20170606,미국,알렉스 커츠먼,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,199,707,309,https://ssl.pstatic.net/imgmovie/mdi/mit110/1810/181047_P01_105401.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181047,1,13
541,하루,90,20170615,한국,조선호,(주)라인필름,15세이상관람가,198,699,986,https://ssl.pstatic.net/imgmovie/mdi/mit110/1742/174282_P01_161553.jpeg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=174282,7,11
542,지랄발광 17세,105,20170628,미국,켈리 프레몬,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,370,708,987,https://ssl.pstatic.net/imgmovie/mdi/mit110/1497/149776_P00_161048.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=149776,7.94,16
543,악녀,123,20170608,한국,정병길,(주)앞에있다,청소년관람불가,371,67,988,https://ssl.pstatic.net/imgmovie/mdi/mit110/1552/155256_P14_102630.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=155256,6.95,13
544,부니베어: 로거빅 컴백홈 프로젝트,68,20170629,중국,정량,예지림엔터테인먼트,전체관람가,372,709,989,https://ssl.pstatic.net/imgmovie/mdi/mit110/1643/164342_P01_101842.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=164342,6.77,12
545,언더더씨,71,20170622,미국,에반 트라멜,(주)팝엔터테인먼트,전체관람가,373,710,990,https://ssl.pstatic.net/imgmovie/mdi/mit110/1824/182408_P01_112024.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=182408,0,12
546,킹스맨: 골든 서클,140,20170927,미국,매튜 본,이십세기폭스코리아(주),청소년관람불가,217,634,655,https://ssl.pstatic.net/imgmovie/mdi/mit110/1497/149747_P67_150940.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=149747,8.39,13
547,아이 캔 스피크,118,20170921,한국,김현석,주식회사 영화사 시선,12세이상관람가,152,368,991,https://ssl.pstatic.net/imgmovie/mdi/mit110/1618/161850_P48_112458.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=161850,9.37,16
548,극장판 요괴워치: 하늘을 나는 고래와 더블세계다냥!,89,20170927,일본,우시로 신지,씨제이이앤엠(주),전체관람가,374,711,992,https://ssl.pstatic.net/imgmovie/mdi/mit110/1562/156200_P08_150801.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=156200,8.31,12
549,레고 닌자고 무비,101,20170928,미국,찰리 빈,워너브러더스 코리아(주),전체관람가,,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1254/125439_P12_112754.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=125439,8.41,12
550,살인자의 기억법,118,20170906,한국,원신연,(주)쇼박스,15세이상관람가,1,194,993,https://ssl.pstatic.net/imgmovie/mdi/mit110/1378/137890_P95_163447.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137890,7.69,8
551,킬러의 보디가드,118,20170830,미국,패트릭 휴즈,(주)제이앤씨미디어그룹,15세이상관람가,375,263,994,https://ssl.pstatic.net/imgmovie/mdi/mit110/1526/152625_P28_174242.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152625,8.41,13
552,베이비 드라이버,112,20170914,영국,에드가 라이트,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,15세이상관람가,376,456,319,https://ssl.pstatic.net/imgmovie/mdi/mit110/1434/143402_P04_104703.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143402,7.99,13
553,리틀 프린세스 소피아 : 신비한 섬,63,20170928,미국,제이미 미첼,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,377,712,694,https://ssl.pstatic.net/imgmovie/mdi/mit110/1655/165514_P10_140858.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=165514,8.47,12
554,인비저블 게스트,106,20170921,스페인,오리올 파울로,(주)더블앤조이픽쳐스,15세이상관람가,378,713,995,https://ssl.pstatic.net/imgmovie/mdi/mit110/1595/159516_P07_112931.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=159516,8.93,8
