325,극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」,97,20111222,일본,유야마 쿠니히코,씨제이이앤엠(주),전체관람가,12,240,585,881,https://ssl.pstatic.net/imgmovie/mdi/mit110/0863/86347_P17_153252.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86347,8.08
326,건축학개론,118,20120322,한국,이용주,(주)명필름,12세이상관람가,5,202,586,368,https://ssl.pstatic.net/imgmovie/mdi/mit110/0884/88426_P00_175131.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88426,8.65
327,타이탄의 분노,100,20120329,미국,조나단 리브스만,워너브러더스 코리아(주),12세이상관람가,13,188,54,170,https://ssl.pstatic.net/imgmovie/mdi/mit110/0827/82799_P00_144903.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=82799,6.85
328,시체가 돌아왔다,110,20120329,한국,우선호,(주)씨네이천,15세이상관람가,8,29,94,371,https://ssl.pstatic.net/imgmovie/mdi/mit110/0848/84897_P01_105428.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=84897,7.42
329,언터처블: 1%의 우정,112,20120322,프랑스,올리비에르 나카체,(주)넥스트엔터테인먼트월드(NEW),12세이상관람가,16,241,587,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0875/87566_P05_171824.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87566,9.34
330,화차,117,20120308,한국,변영주,(주)영화제작소보임,15세이상관람가,7,214,347,857,https://ssl.pstatic.net/imgmovie/mdi/mit110/1527/152746_P01_115535.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152746,0
331,스페이스 독,85,20120322,러시아,이나 예블라니코바,예지림엔터테인먼트,전체관람가,12,242,588,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1211/121109_P08_143733.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=121109,7.31
332,디스 민즈 워,97,20120229,미국,맥지,이십세기폭스코리아(주),15세이상관람가,13,243,279,329,https://ssl.pstatic.net/imgmovie/mdi/mit110/0766/76692_P04_171850.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76692,8.2
333,존 카터: 바숨 전쟁의 서막,132,20120308,미국,앤드류 스탠튼,한국소니픽쳐스릴리징브에나비스타영화㈜,12세이상관람가,18,244,589,882,https://ssl.pstatic.net/imgmovie/mdi/mit110/0867/86784_P15_143110.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86784,7.53
334,크로니클,84,20120315,미국,조쉬 트랭크,이십세기폭스코리아(주),15세이상관람가,13,245,590,883,https://ssl.pstatic.net/imgmovie/mdi/mit110/1717/171764_P00_141944.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171764,3.17
335,범죄와의 전쟁: 나쁜놈들 전성시대,133,20120202,한국,윤종빈,(주)팔레트픽처스,청소년관람불가,8,6,122,392,https://ssl.pstatic.net/imgmovie/mdi/mit110/0825/82540_P13_161030.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=82540,8.62
336,어메이징 스파이더맨,136,20120628,미국,마크 웹,한국소니픽쳐스릴리징브에나비스타영화㈜,12세이상관람가,13,246,357,884,,https://movie.naver.com/movie/bi/mi/basic.nhn?code=121059,9.08
337,마다가스카3 : 이번엔 서커스다!,93,20120606,미국,에릭 다넬,씨제이이앤엠(주),전체관람가,12,103,591,885,https://ssl.pstatic.net/imgmovie/mdi/mit110/0863/86381_P63_174049.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86381,9.02
338,내 아내의 모든 것,121,20120517,한국,민규동,(주)수필름,15세이상관람가,16,247,214,270,https://ssl.pstatic.net/imgmovie/mdi/mit110/0896/89606_P10_161836.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=89606,8.56
339,후궁 : 제왕의 첩,122,20120606,한국,김대승,(주)황기성 사단,청소년관람불가,9,248,592,63,https://ssl.pstatic.net/imgmovie/mdi/mit110/0893/89361_P12_100258.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=89361,6.83
340,캐빈 인 더 우즈,95,20120628,미국,드류 고다드,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,2,249,593,886,https://ssl.pstatic.net/imgmovie/mdi/mit110/0685/68587_P14_102232.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=68587,7
341,미쓰GO,115,20120621,한국,박철관,영화사 도로시(주),15세이상관람가,13,250,154,537,https://ssl.pstatic.net/imgmovie/mdi/mit110/0806/80664_P02_145656.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=80664,5.12
342,아부의 왕,118,20120621,한국,정승구,(주)황금주전자,15세이상관람가,16,215,537,887,https://ssl.pstatic.net/imgmovie/mdi/mit110/0906/90674_P00_143608.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=90674,5.65
343,차형사,110,20120530,한국,신태라,(주)영화사홍,15세이상관람가,16,251,594,888,https://ssl.pstatic.net/imgmovie/mdi/mit110/0882/88252_P12_155619.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88252,7.46
344,락아웃: 익스트림미션,94,20120614,미국,스테판 St. 레게르,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,18,252,595,889,https://ssl.pstatic.net/imgmovie/mdi/mit110/0868/86862_P44_134828.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=86862,6.47
345,두 번의 결혼식과 한 번의 장례식,106,20120621,한국,김조광수,청년필름(주),15세이상관람가,16,253,596,890,https://ssl.pstatic.net/imgmovie/mdi/mit110/0749/74954_P33_145338.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74954,8.07
346,"광해, 왕이 된 남자",131,20120913,한국,추창민,리얼라이즈픽쳐스(주),15세이상관람가,9,43,270,604,https://ssl.pstatic.net/imgmovie/mdi/mit110/0838/83893_P09_112146.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=83893,9.24
347,테이큰 2,92,20120927,프랑스,올리비에 메가턴,이십세기폭스코리아(주),청소년관람불가,13,54,595,649,https://ssl.pstatic.net/imgmovie/mdi/mit110/1244/124476_P01_105202.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=124476,0
348,메리다와 마법의 숲,102,20120927,미국,마크 앤드류스,한국소니픽쳐스릴리징브에나비스타영화㈜,전체관람가,12,254,597,891,https://ssl.pstatic.net/imgmovie/mdi/mit110/0766/76691_P65_145705.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76691,7.64
349,간첩,115,20120920,한국,우민호,(주)영화사울림,15세이상관람가,4,198,408,154,https://ssl.pstatic.net/imgmovie/mdi/mit110/0924/92471_P25_174604.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92471,7.18
350,점쟁이들,119,20121003,한국,신정원,(주)사람엔터테인먼트,15세이상관람가,16,159,598,561,https://ssl.pstatic.net/imgmovie/mdi/mit110/0884/88453_P54_164903.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=88453,5.8
351,19곰 테드,106,20120927,미국,세스 맥팔레인,유니버설픽쳐스인터내셔널 코리아(유),청소년관람불가,16,255,599,663,https://ssl.pstatic.net/imgmovie/mdi/mit110/1044/104426_P34_112925.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=104426,7.35
352,테드: 황금도시 파이티티를 찾아서,92,20120920,스페인,엔리케 가토,(주)싸이더스,전체관람가,12,256,600,,https://ssl.pstatic.net/imgmovie/mdi/mit110/0941/94190_P02_155614.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94190,7.93
353,늑대아이,117,20120913,일본,호소다 마모루,(주)미디어데이,전체관람가,12,86,601,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1785/178513_P01_163027.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=178513,0
354,피에타,104,20120906,한국,김기덕,(주)김기덕 필름,청소년관람불가,4,257,602,892,https://ssl.pstatic.net/imgmovie/mdi/mit110/1373/137350_P10_112159.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137350,8.35
355,도둑들,135,20120725,한국,최동훈,(주)케이퍼필름,15세이상관람가,13,136,53,268,https://ssl.pstatic.net/imgmovie/mdi/mit110/1782/178203_P01_163239.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=178203,0
356,타워,121,20121225,한국,김지훈,씨제이이앤엠(주),12세이상관람가,4,1,73,323,https://ssl.pstatic.net/imgmovie/mdi/mit110/1814/181420_P01_113442.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181420,0
357,레미제라블,158,20121219,미국,톰 후퍼,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,4,91,213,321,https://ssl.pstatic.net/imgmovie/mdi/mit110/1852/185276_P01_160458.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=185276,0
358,라이프 오브 파이,126,20130101,미국,이안,주식회사 해리슨앤컴퍼니,전체관람가,14,258,603,893,https://ssl.pstatic.net/imgmovie/mdi/mit110/0873/87309_P40_102555.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87309,8.85
359,반창꼬,120,20121219,한국,정기훈,(주)영화사오름,15세이상관람가,5,259,604,395,https://ssl.pstatic.net/imgmovie/mdi/mit110/0910/91045_P22_161618.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=91045,8.57
360,호빗: 뜻밖의 여정,169,20121213,미국,피터 잭슨,워너브러더스 코리아(주),12세이상관람가,14,260,605,310,https://ssl.pstatic.net/imgmovie/mdi/mit110/0680/68073_P77_163654.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=68073,8.42
361,주먹왕 랄프,108,20121219,미국,리치 무어,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),전체관람가,12,261,606,894,https://ssl.pstatic.net/imgmovie/mdi/mit110/1526/152632_P19_104759.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=152632,8.7
362,가문의 영광5 - 가문의 귀환,104,20121219,한국,정용기,(주)태원엔터테인먼트,15세이상관람가,16,262,3,895,https://ssl.pstatic.net/imgmovie/mdi/mit110/0969/96969_P15_104202.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96969,6.05
363,잠베지아: 신비한 나무섬의 비밀,83,20121225,남아프리카공화국,웨인 쏜리,롯데쇼핑㈜롯데엔터테인먼트,전체관람가,12,263,607,896,https://ssl.pstatic.net/imgmovie/mdi/mit110/0917/91703_P15_151909.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=91703,8.7
364,니코: 산타비행단의 모험,76,20121225,핀란드,캐리 주스넌,씨너스엔터테인먼트(주),전체관람가,12,264,608,897,https://ssl.pstatic.net/imgmovie/mdi/mit110/1009/100926_P00_105755.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100926,8.47
365,나의 PS 파트너,114,20121206,한국,변성현,나의PS파트너 문화산업전문회사,청소년관람불가,5,265,104,898,https://ssl.pstatic.net/imgmovie/mdi/mit110/0908/90885_P24_115143.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=90885,8.23
366,지.아이.조 2,110,20130328,미국,존 추,파라마운트 픽쳐스,15세이상관람가,13,43,183,899,https://ssl.pstatic.net/imgmovie/mdi/mit110/0724/72405_P65_102151.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=72405,7.06
367,연애의 온도,112,20130321,한국,노덕,(주)뱅가드스튜디오,청소년관람불가,5,266,347,900,https://ssl.pstatic.net/imgmovie/mdi/mit110/0969/96959_P35_144245.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96959,7.44
368,파파로티,127,20130314,한국,윤종찬,케이엠컬쳐㈜,15세이상관람가,4,267,368,337,https://ssl.pstatic.net/imgmovie/mdi/mit110/0856/85640_P36_134257.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=85640,8.25
369,신세계,134,20130221,한국,박훈정,(주)사나이픽처스,청소년관람불가,8,268,6,12,https://ssl.pstatic.net/imgmovie/mdi/mit110/1779/177981_P01_164728.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177981,0
370,웜 바디스,97,20130314,미국,조나단 레빈,씨제이이앤엠(주),15세이상관람가,5,269,609,572,https://ssl.pstatic.net/imgmovie/mdi/mit110/0920/92047_P43_135102.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92047,8.52
371,7번방의 선물,127,20130123,한국,이환경,(주)화인웍스,15세이상관람가,16,270,610,901,https://ssl.pstatic.net/imgmovie/mdi/mit110/0947/94775_P00_102022.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94775,8.83
372,장고:분노의 추적자,165,20130321,미국,쿠엔틴 타란티노,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),청소년관람불가,10,271,611,902,https://ssl.pstatic.net/imgmovie/mdi/mit110/0873/87311_P47_140344.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=87311,8.47
373,웃는 남자,94,20130328,프랑스,장 피에르 아메리스,씨너스엔터테인먼트(주),15세이상관람가,7,272,612,903,,https://movie.naver.com/movie/bi/mi/basic.nhn?code=181070,0
374,안나 카레니나,130,20130321,미국,조 라이트,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,4,81,540,904,https://ssl.pstatic.net/imgmovie/mdi/mit110/1760/176008_P01_174945.png,https://movie.naver.com/movie/bi/mi/basic.nhn?code=176008,8.5
375,지슬 - 끝나지 않은 세월2,108,20130321,한국,오멸,주식회사 자파리필름,15세이상관람가,4,273,613,905,https://ssl.pstatic.net/imgmovie/mdi/mit110/0993/99354_P14_161358.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=99354,6.21
376,월드 워 Z,115,20130620,미국,마크 포스터,플랜 비 엔터테인먼트,15세이상관람가,4,274,614,906,https://ssl.pstatic.net/imgmovie/mdi/mit110/0517/51777_P39_121351.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51777,8.21
377,더 웹툰: 예고살인,104,20130627,한국,김용균,(주)필마픽쳐스,15세이상관람가,2,275,548,907,https://ssl.pstatic.net/imgmovie/mdi/mit110/0969/96917_P04_104620.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96917,7.22
378,화이트 하우스 다운,131,20130627,미국,롤랜드 에머리히,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),15세이상관람가,13,276,611,908,https://ssl.pstatic.net/imgmovie/mdi/mit110/1448/144815_P01_120734.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144815,7.17
379,은밀하게 위대하게,123,20130605,한국,장철수,(주)엠씨엠씨,15세이상관람가,13,277,615,909,https://ssl.pstatic.net/imgmovie/mdi/mit110/0925/92575_P12_175811.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92575,7.11
380,맨 오브 스틸,142,20130613,미국,잭 스나이더,워너브러더스 코리아(주),12세이상관람가,18,278,529,213,https://ssl.pstatic.net/imgmovie/mdi/mit110/1099/109960_P40_151903.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=109960,6.85
381,빅 웨딩,87,20130627,미국,저스틴 잭햄,(주)나이너스엔터테인먼트,청소년관람불가,5,153,616,236,https://ssl.pstatic.net/imgmovie/mdi/mit110/1755/175590_P01_154005.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=175590,0
382,스타트렉 다크니스,131,20130530,미국,J.J. 에이브럼스,파라마운트 픽쳐스,12세이상관람가,13,279,617,539,https://ssl.pstatic.net/imgmovie/mdi/mit110/0745/74565_P50_114752.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74565,8.97
383,쥬라기 공원,126,19930717,미국,스티븐 스필버그,유니버셜 픽쳐스,중학생이상관람가,18,280,618,896,https://ssl.pstatic.net/imgmovie/mdi/mit110/0677/67786_P13_165943.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67786,7.88
384,비포 미드나잇,108,20130522,미국,리차드 링클레이터,(주)팝엔터테인먼트,청소년관람불가,4,281,619,910,https://ssl.pstatic.net/imgmovie/mdi/mit110/1023/102309_P19_104650.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=102309,8.16
385,라스트 엑소시즘: 잠들지 않는 영혼,88,20130627,미국,에드 게스-도넬리,(주)팝파트너스,15세이상관람가,2,282,620,911,https://ssl.pstatic.net/imgmovie/mdi/mit110/1016/101645_P23_144432.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=101645,6.82
386,관상,139,20130911,한국,한재림,(주)주피터필름,15세이상관람가,9,196,268,788,,https://movie.naver.com/movie/bi/mi/basic.nhn?code=148632,0
387,컨저링,111,20130917,미국,제임스 완,워너브러더스 코리아(주),15세이상관람가,2,283,621,912,https://ssl.pstatic.net/imgmovie/mdi/mit110/1753/175317_P01_152353.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=175317,2.4
388,스파이,121,20130905,한국,이승준,(주)제이케이필름,15세이상관람가,13,1,622,488,,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172780,10
389,히든 카드,91,20130926,미국,브래드 퍼맨,이십세기폭스코리아(주),청소년관람불가,8,284,623,913,https://ssl.pstatic.net/imgmovie/mdi/mit110/0984/98404_P25_152454.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=98404,6.06
390,블루 재스민,98,20130925,미국,우디 앨런,(주)인벤트스톤,15세이상관람가,4,285,411,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1043/104331_P23_144522.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=104331,8.52
391,섀도우 헌터스: 뼈의 도시,129,20130912,미국,해럴드 즈워트,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,17,286,624,914,https://ssl.pstatic.net/imgmovie/mdi/mit110/0842/84216_P18_103742.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=84216,7.31
392,퍼시 잭슨과 괴물의 바다,106,20130912,미국,쏘어 프류덴탈,이십세기폭스코리아(주),12세이상관람가,17,287,625,915,https://ssl.pstatic.net/imgmovie/mdi/mit110/0931/93158_P31_115037.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=93158,7.8
393,슈퍼배드 2,98,20130912,미국,크리스 리노드,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,12,288,150,207,https://ssl.pstatic.net/imgmovie/mdi/mit110/0921/92176_P33_151344.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92176,8.81
394,몬스터 대학교,110,20130912,미국,댄 스캔론,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),전체관람가,12,289,626,916,https://ssl.pstatic.net/imgmovie/mdi/mit110/0754/75415_P08_142744.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=75415,8.75
395,짓,108,20130925,한국,한종훈,㈜리필름,청소년관람불가,5,290,627,917,https://ssl.pstatic.net/imgmovie/mdi/mit110/1734/173468_P00_165142.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=173468,0
396,변호인,126,20131218,한국,양우석,위더스필름(주),15세이상관람가,4,196,446,337,https://ssl.pstatic.net/imgmovie/mdi/mit110/1378/137865_P01_193055.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137865,9.09
397,용의자,137,20131224,한국,원신연,(주)그린피쉬,15세이상관람가,13,291,201,857,https://ssl.pstatic.net/imgmovie/mdi/mit110/1619/161944_P15_160131.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=161944,8.36
398,엔더스 게임,113,20131231,미국,개빈 후드,롯데쇼핑㈜롯데엔터테인먼트,12세이상관람가,18,292,628,370,https://ssl.pstatic.net/imgmovie/mdi/mit110/0897/89723_P55_100228.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=89723,7.17
399,월터의 상상은 현실이 된다,114,20131231,미국,벤 스틸러,글뫼 주식회사,12세이상관람가,14,103,629,918,https://ssl.pstatic.net/imgmovie/mdi/mit110/0978/97858_P55_111921.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97858,8.7
400,썬더와 마법저택,85,20131224,벨기에,벤 스타센,씨제이이앤엠(주),전체관람가,12,293,630,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1162/116251_P37_113927.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=116251,8.81
401,어바웃 타임,123,20131205,영국,리차드 커티스,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,5,294,631,919,https://ssl.pstatic.net/imgmovie/mdi/mit110/0920/92075_P31_154949.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=92075,9.16
402,저스틴,96,20131231,스페인,마누엘 시실라,(주)넥스트엔터테인먼트월드(NEW),전체관람가,12,295,218,659,https://ssl.pstatic.net/imgmovie/mdi/mit110/1845/184567_P01_153901.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184567,0
403,호빗: 스마우그의 폐허,161,20131212,미국,피터 잭슨,워너브러더스 코리아(주),12세이상관람가,14,260,312,285,https://ssl.pstatic.net/imgmovie/mdi/mit110/0745/74566_P20_140054.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=74566,8.49
404,다이노소어 어드벤처 3D,87,20131219,미국,베리 쿡,이십세기폭스코리아(주),전체관람가,13,296,632,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1009/100930_P19_171818.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100930,9
405,집으로 가는 길,130,20131211,한국,방은진,씨제이이앤엠(주),15세이상관람가,4,19,259,920,https://ssl.pstatic.net/imgmovie/mdi/mit110/1785/178535_P01_170536.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=178535,0
406,캡틴 아메리카: 윈터 솔져,135,20140326,미국,조 루소,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),15세이상관람가,13,173,362,263,https://ssl.pstatic.net/imgmovie/mdi/mit110/0963/96327_P25_165148.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96327,8.92
407,노아,139,20140320,미국,대런 아로노프스키,씨제이이앤엠(주),15세이상관람가,14,213,361,287,,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184729,0
408,우아한 거짓말,117,20140313,한국,이한,(주)유비유필름,12세이상관람가,4,297,633,921,https://ssl.pstatic.net/imgmovie/mdi/mit110/1065/106522_P17_093858.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=106522,8.36
409,그랜드 부다페스트 호텔,99,20140320,미국,웨스 앤더슨,(주)피터팬픽쳐스,청소년관람불가,7,170,369,540,https://ssl.pstatic.net/imgmovie/mdi/mit110/0976/97612_P65_134400.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=97612,8.38
410,논스톱,106,20140227,미국,자움 콜렛 세라,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,13,54,634,922,https://ssl.pstatic.net/imgmovie/mdi/mit110/1768/176896_P06_171842.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=176896,7.08
411,쓰리데이즈 투 킬,115,20140403,미국,맥지,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,13,298,635,370,https://ssl.pstatic.net/imgmovie/mdi/mit110/1006/100610_P07_113457.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100610,7.35
412,수상한 그녀,124,20140122,한국,황동혁,(주)예인플러스엔터테인먼트,15세이상관람가,4,299,152,923,https://ssl.pstatic.net/imgmovie/mdi/mit110/1447/144774_P07_171631.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144774,8.04
413,300: 제국의 부활,102,20140306,미국,노암 머로,워너브러더스 코리아(주),청소년관람불가,13,300,351,924,https://ssl.pstatic.net/imgmovie/mdi/mit110/0911/91192_P21_170603.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=91192,7.18
414,몬스터,113,20140313,한국,황인호,상상필름(주),청소년관람불가,11,266,636,925,https://ssl.pstatic.net/imgmovie/mdi/mit110/1373/137327_P00_140548.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=137327,9.09
415,선 오브 갓,137,20140410,미국,크리스토퍼 스펜서,(주)프레인글로벌,12세이상관람가,4,301,637,926,https://ssl.pstatic.net/imgmovie/mdi/mit110/1183/118364_P18_113226.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=118364,7.95
416,트랜스포머: 사라진 시대,164,20140625,미국,마이클 베이,씨제이이앤엠(주),12세이상관람가,13,255,638,927,https://ssl.pstatic.net/imgmovie/mdi/mit110/1006/100691_P20_111038.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100691,6.59
417,끝까지 간다,110,20140529,한국,김성훈,(주)에이디사공육,15세이상관람가,13,214,392,928,https://ssl.pstatic.net/imgmovie/mdi/mit110/1764/176453_P01_103145.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=176453,7.44
418,엣지 오브 투모로우,113,20140604,미국,더그 라이만,워너브러더스 코리아(주),12세이상관람가,13,199,639,929,https://ssl.pstatic.net/imgmovie/mdi/mit110/0905/90589_P52_110051.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=90589,8.94
419,창문 넘어 도망친 100세 노인,114,20140618,스웨덴,플렉스 할그렌,(주)영화사 빅,15세이상관람가,14,302,640,930,https://ssl.pstatic.net/imgmovie/mdi/mit110/1230/123050_P10_152036.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=123050,7.82
420,그레이스 오브 모나코,102,20140618,프랑스,올리비에 다한,(주)쇼박스,12세이상관람가,4,34,641,931,https://ssl.pstatic.net/imgmovie/mdi/mit110/0941/94133_P37_132050.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=94133,8.04
421,미녀와 야수,113,20140618,프랑스,크리스토프 갱스,(주)넥스트엔터테인먼트월드(NEW),전체관람가,17,303,571,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1368/136872_P12_113639.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=136872,8.79
422,황제를 위하여,104,20140611,한국,박상준,오퍼스픽쳐스(유),청소년관람불가,13,304,266,932,https://ssl.pstatic.net/imgmovie/mdi/mit110/1189/118909_P32_114714.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=118909,6.06
423,그레이트 뷰티,140,20140612,이탈리아,파올로 소렌티노,(주)영화사 진진,청소년관람불가,4,305,,,https://ssl.pstatic.net/imgmovie/mdi/mit110/1040/104072_P18_115646.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=104072,7.91
424,신의 한 수,117,20140703,한국,조범구,(주)메이스엔터테인먼트,청소년관람불가,8,106,345,29,https://ssl.pstatic.net/imgmovie/mdi/mit110/1073/107373_P38_105115.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=107373,8.03
425,그녀,126,20140522,미국,스파이크 존즈,주식회사 더쿱,청소년관람불가,4,30,362,529,https://ssl.pstatic.net/imgmovie/mdi/mit110/1796/179627_P01_141251.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=179627,8.5
426,메이즈 러너,113,20140918,미국,웨스 볼,이십세기폭스코리아(주),12세이상관람가,13,306,642,933,https://ssl.pstatic.net/imgmovie/mdi/mit110/1772/177221_P01_135940.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=177221,5
427,비긴 어게인,103,20140813,미국,존 카니,판씨네마(주),15세이상관람가,5,81,193,934,https://ssl.pstatic.net/imgmovie/mdi/mit110/1346/134641_P01_164508.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=134641,10
428,타짜-신의 손,147,20140903,한국,강형철,(주)싸이더스,청소년관람불가,4,307,643,715,https://ssl.pstatic.net/imgmovie/mdi/mit110/0677/67769_P37_162158.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67769,7.26
